InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country
INV-104722,91089,Formal Shirt,4,29.46,2026-01-26 07:27:51.641727,United States
INV-104723,54870,Bluetooth Headphones,5,136.1,2024-08-20 18:23:21.641727,France
INV-104724,53615,Running Shoes,7,108.97,2025-03-17 06:35:18.641727,Canada
INV-104725,48587,T-Shirt,1,32.71,2024-11-01 00:34:00.641727,Canada
INV-104726,43559,Coffee Maker,3,59.01,2025-06-30 12:41:13.641727,Germany
INV-104727,44204,Formal Shirt,4,72.58,2025-12-02 01:00:55.641727,Canada
INV-104728,59828,Bluetooth Headphones,5,136.99,2024-11-25 18:45:34.641727,United States
INV-104729,90598,Jeans,5,32.27,2024-07-05 07:15:25.641727,United Kingdom
INV-104730,,T-Shirt,7,22.36,2024-05-24 15:20:57.641727,United States
INV-104731,87927,Sunglasses,4,83.64,2024-05-16 12:14:39.641727,Australia
INV-104732,20766,T-Shirt,2,21.38,2024-12-31 04:08:06.641727,France
INV-104733,37608,Formal Shirt,2,43.42,2026-03-13 20:23:14.641727,Germany
INV-104734,78124,Sunglasses,6,114.1,2024-10-08 11:02:58.641727,Italy
INV-104735,59097,Wireless Mouse,4,49.14,2025-01-28 04:25:34.641727,United Kingdom
INV-104736,40088,Laptop,5,2431.74,2025-08-13 10:26:51.641727,United Kingdom
INV-104737,38006,Running Shoes,4,160.78,2025-07-31 22:22:45.641727,United Kingdom
INV-104738,20534,Casual Sneakers,6,122.63,2024-10-21 19:32:54.641727,United Kingdom
INV-104739,,Smartphone,2,939.35,2024-07-09 11:32:43.641727,Germany
INV-104740,47973,Formal Shirt,2,58.76,2024-07-30 23:22:44.641727,United States
INV-104741,47432,Formal Shirt,6,73.21,2024-09-15 09:58:57.641727,Canada
INV-104742,59387,Wireless Mouse,4,44.51,2024-06-09 13:58:21.641727,Canada
INV-104743,34568,T-Shirt,6,10.03,2025-03-09 11:20:15.641727,India
INV-104744,28536,Running Shoes,1,127.82,2025-07-23 02:29:36.641727,United Kingdom
INV-104745,89875,Running Shoes,2,67.85,2025-08-13 13:09:32.641727,France
INV-104746,46473,Jeans,7,91.45,2026-01-31 06:35:17.641727,United Kingdom
INV-104747,32927,Bluetooth Headphones,6,115.83,2024-11-07 18:10:41.641727,United States
INV-104748,67210,Backpack,1,58.01,2025-07-29 16:19:28.641727,Netherlands
INV-104749,58808,Casual Sneakers,6,63.79,2026-01-13 11:15:28.641727,Germany
INV-104750,61879,Formal Shirt,1,50.95,2024-04-28 09:43:53.641727,Spain
INV-104751,29936,Jacket,1,114.8,2025-10-29 22:07:03.641727,Canada
INV-104752,75083,T-Shirt,7,26.24,2024-06-11 01:04:17.641727,United Kingdom
INV-104753,27306,Jacket,1,156.71,2025-05-15 07:46:08.641727,India
INV-104754,85275,Sunglasses,3,67.43,2025-12-05 03:06:08.641727,United Kingdom
INV-104755,48164,Bluetooth Headphones,1,66.59,2025-03-08 21:51:16.641727,India
INV-104756,46822,Jeans,5,61.8,2025-05-21 07:26:19.641727,Netherlands
INV-104757,44963,Desk Lamp,1,44.32,2025-07-03 22:51:36.641727,United Kingdom
INV-104758,48066,Running Shoes,3,161.41,2025-06-03 12:38:56.641727,Germany
INV-104759,69877,Sports Watch,-2,410.9,2025-09-23 19:12:48.641727,United States
INV-104760,54701,Jacket,5,181.48,2025-12-25 21:23:46.641727,Canada
INV-104761,21412,Jacket,4,111.14,2024-07-15 04:48:14.641727,United States
INV-104762,60971,Sunglasses,2,19.0,2025-02-05 06:43:56.641727,Canada
INV-104763,34030,Jacket,4,208.05,2025-12-21 02:45:05.641727,United States
INV-104764,19748,Jeans,4,94.44,2025-01-11 02:13:46.641727,India
INV-104765,85592,T-Shirt,-1,11.43,2025-03-30 22:48:41.641727,United States
INV-104766,38136,Smartphone,4,901.34,2025-10-01 11:29:42.641727,Spain
INV-104767,63553,Bluetooth Headphones,3,88.14,2026-02-19 11:42:05.641727,Canada
INV-104768,,Formal Shirt,3,28.91,2024-10-08 08:33:12.641727,United States
INV-104769,40537,Laptop,6,2496.2,2026-03-06 05:34:39.641727,United Kingdom
INV-104770,44726,Smartphone,2,1136.57,2025-09-07 19:29:47.641727,France
INV-104771,22050,Jeans,3,93.78,2024-04-30 02:38:00.641727,Spain
INV-104772,97600,Running Shoes,1,-72.99,2025-12-27 15:22:20.641727,Canada
INV-104773,,Jeans,5,59.43,2025-01-13 08:34:53.641727,United States
INV-104774,62445,Running Shoes,5,166.97,2024-10-30 16:40:07.641727,Australia
INV-104775,60896,Running Shoes,5,139.39,2025-04-26 19:54:32.641727,India
INV-104776,48643,Jeans,2,55.42,2025-06-02 07:44:41.641727,Canada
INV-104777,62704,Running Shoes,4,119.59,2025-05-06 14:11:15.641727,United Kingdom
INV-104778,60933,T-Shirt,3,9.04,2024-05-18 00:11:18.641727,United Kingdom
INV-104779,17205,Smartphone,6,830.94,2025-11-29 00:48:23.641727,India
INV-104780,70216,T-Shirt,3,31.21,2024-12-13 04:02:33.641727,Italy
INV-104781,20278,Desk Lamp,3,18.16,2024-07-19 16:36:59.641727,Netherlands
INV-104782,49145,Sunglasses,4,31.8,2025-05-25 17:28:06.641727,Australia
INV-104783,42823,Bluetooth Headphones,6,99.75,2025-07-06 02:22:17.641727,United Kingdom
INV-104784,50293,Sports Watch,5,287.56,2024-06-22 06:00:46.641727,Italy
INV-104785,16471,Backpack,6,42.72,2026-02-24 18:46:26.641727,Spain
INV-104786,73125,T-Shirt,3,8.75,2025-06-20 03:08:06.641727,Canada
INV-104787,47670,Wireless Mouse,6,51.41,2026-04-05 06:30:15.641727,Canada
INV-104788,15477,Casual Sneakers,7,68.08,2025-08-10 03:02:50.641727,Germany
INV-104789,10317,Laptop,4,1789.15,2024-04-15 01:10:24.641727,United Kingdom
INV-104790,58606,Jacket,5,149.46,2024-09-06 19:27:18.641727,Australia
INV-104791,69962,Running Shoes,7,108.85,2026-03-18 15:51:12.641727,Italy
INV-104792,59258,T-Shirt,6,23.94,2025-05-21 05:04:48.641727,United States
INV-104793,74839,Sports Watch,2,337.16,2024-07-05 21:35:39.641727,India
INV-104794,78106,T-Shirt,6,23.45,2024-05-31 21:46:46.641727,United States
INV-104795,88476,Casual Sneakers,4,97.96,2025-05-04 15:50:53.641727,United States
INV-104796,98437,Casual Sneakers,2,86.43,2025-06-15 09:38:39.641727,India
INV-104797,89630,Jacket,3,128.81,2024-10-04 12:52:25.641727,Spain
INV-104798,81617,Backpack,7,53.35,2024-08-27 22:52:26.641727,Australia
INV-104799,48787,Wireless Mouse,7,35.96,2025-06-24 08:26:44.641727,Australia
INV-104800,55340,Jeans,6,55.73,2025-02-19 15:21:56.641727,France
INV-104801,65443,Formal Shirt,7,32.62,2024-05-04 17:10:50.641727,United States
INV-104802,25250,Running Shoes,5,145.6,2024-05-19 18:42:16.641727,Canada
INV-104803,70987,Jeans,6,34.31,2024-09-28 16:03:47.641727,France
INV-104804,62942,Coffee Maker,2,166.31,2025-05-24 11:07:08.641727,France
INV-104805,56817,Laptop,3,1749.69,2024-11-13 02:33:35.641727,France
INV-104806,85086,Jeans,2,28.42,2024-04-18 14:34:02.641727,United Kingdom
INV-104807,71844,Bluetooth Headphones,7,117.37,2026-02-05 01:54:45.641727,United Kingdom
INV-104808,93916,Jeans,5,50.31,2025-08-26 21:38:18.641727,Netherlands
INV-104809,97885,Bluetooth Headphones,7,151.22,2025-06-07 17:39:51.641727,Canada
INV-104810,84277,Jacket,3,209.77,2024-10-02 23:47:12.641727,Germany
INV-104811,36811,Laptop,3,2191.86,2025-09-06 16:18:32.641727,United Kingdom
INV-104812,27006,Jacket,5,150.86,2026-02-27 10:59:04.641727,Germany
INV-104813,36937,Sports Watch,4,420.1,2025-08-14 04:15:38.641727,Italy
INV-104814,74131,Jeans,3,70.49,2024-11-09 13:40:20.641727,United Kingdom
INV-104815,87785,Running Shoes,3,164.39,2025-01-19 01:21:58.641727,France
INV-104816,89213,Formal Shirt,4,29.6,2026-02-14 22:51:32.641727,Spain
INV-104817,71557,Jacket,1,204.67,2024-04-17 22:07:25.641727,Germany
INV-104818,71290,Bluetooth Headphones,2,117.7,2024-09-16 05:29:41.641727,Netherlands
INV-104819,95673,Bluetooth Headphones,1,72.91,2024-06-24 19:28:42.641727,Australia
INV-104820,71716,Laptop,2,2495.63,2025-07-19 18:36:52.641727,United States
INV-104821,22687,T-Shirt,2,26.55,2025-03-08 14:47:57.641727,United Kingdom
INV-104822,55014,Smartphone,1,1113.0,2024-07-13 21:51:05.641727,United Kingdom
INV-104823,42280,Laptop,1,511.17,2026-02-23 19:57:33.641727,Italy
INV-104824,67327,Jeans,6,63.66,2025-05-15 10:42:05.641727,Australia
INV-104825,67224,Jeans,2,74.88,2024-10-06 06:42:41.641727,Spain
INV-104826,36493,Casual Sneakers,4,46.31,2026-02-27 03:49:49.641727,India
INV-104827,36972,Jeans,1,78.38,2025-08-30 11:01:07.641727,Spain
INV-104828,17992,Wireless Mouse,7,46.53,2024-07-11 11:53:17.641727,United States
INV-104829,36392,Sunglasses,2,43.85,2025-12-02 02:26:02.641727,United States
INV-104830,84493,Bluetooth Headphones,6,121.12,2024-05-20 18:31:01.641727,Spain
INV-104831,68961,T-Shirt,5,11.53,2026-01-29 15:21:10.641727,Spain
INV-104832,94882,Laptop,6,2148.07,2025-01-19 21:51:13.641727,France
INV-104833,93367,Wireless Mouse,5,57.91,2024-11-07 22:21:23.641727,France
INV-104834,87113,T-Shirt,4,21.11,2024-05-16 17:44:34.641727,Germany
INV-104835,26171,Coffee Maker,6,106.12,2026-02-16 12:33:21.641727,United States
INV-104836,40051,Running Shoes,6,105.26,2025-05-21 05:13:37.641727,Netherlands
INV-104837,15173,Running Shoes,3,98.17,2025-06-25 12:19:26.641727,Italy
INV-104838,18417,Casual Sneakers,7,127.93,2025-12-19 10:58:42.641727,Canada
INV-104839,30795,Casual Sneakers,7,73.96,2025-04-13 19:45:41.641727,United States
INV-104840,35212,Backpack,6,47.01,2024-11-05 06:57:10.641727,Australia
INV-104841,11385,Jeans,7,45.99,2025-10-27 21:54:49.641727,United States
INV-104842,85854,T-Shirt,1,25.73,2025-04-29 17:20:05.641727,United States
INV-104843,57429,Jeans,4,82.0,2024-09-28 22:43:10.641727,Canada
INV-104844,69022,Jeans,5,36.5,2025-12-15 04:57:47.641727,India
INV-104845,,T-Shirt,7,14.88,2025-11-21 20:52:49.641727,India
INV-104846,97001,Casual Sneakers,1,54.89,2024-10-05 05:09:25.641727,United Kingdom
INV-104847,23259,Smartphone,6,402.17,2025-07-26 03:49:16.641727,United States
INV-104848,40840,Casual Sneakers,1,83.65,2026-02-08 22:40:01.641727,Italy
INV-104849,37754,Wireless Mouse,3,53.12,2025-11-12 05:22:09.641727,Canada
INV-104850,59631,Formal Shirt,5,52.5,2024-08-30 18:45:20.641727,France
INV-104851,57356,Wireless Mouse,3,14.82,2025-12-23 08:43:39.641727,United Kingdom
INV-104852,81102,Coffee Maker,6,-123.76,2024-05-18 20:00:04.641727,France
INV-104853,60456,Casual Sneakers,7,120.55,2025-07-02 08:24:06.641727,United Kingdom
INV-104854,31059,Running Shoes,2,104.18,2025-04-16 00:15:43.641727,United States
INV-104855,,Sports Watch,2,170.65,2024-05-04 12:04:25.641727,Spain
INV-104856,96767,Jeans,1,78.48,2025-09-19 16:27:13.641727,United Kingdom
INV-104857,62097,Smartphone,5,272.71,2024-11-11 01:00:49.641727,Italy
INV-104858,63315,Running Shoes,7,156.95,2025-12-20 20:18:13.641727,Netherlands
INV-104859,25839,T-Shirt,5,29.72,2026-01-08 15:22:50.641727,Germany
INV-104860,10710,Jacket,1,202.08,2025-06-12 17:21:24.641727,United States
INV-104861,28862,Backpack,2,24.44,2025-07-09 08:45:10.641727,India
INV-104862,12263,T-Shirt,1,10.91,2024-05-15 17:10:48.641727,France
INV-104863,50702,Wireless Mouse,4,58.26,2026-01-17 10:15:43.641727,Australia
INV-104864,89398,Smartphone,6,701.5,2025-08-18 05:24:48.641727,Germany
INV-104865,50206,Casual Sneakers,2,82.27,2025-01-13 09:24:50.641727,Netherlands
INV-104866,68074,T-Shirt,6,23.48,2024-06-09 06:43:18.641727,India
INV-104867,87005,Formal Shirt,2,23.51,2025-04-11 03:17:59.641727,United Kingdom
INV-104868,78675,Jeans,4,70.06,2026-01-25 07:18:31.641727,United States
INV-104869,68555,Smartphone,5,1147.83,2025-12-28 09:05:39.641727,India
INV-104870,80560,Jeans,4,72.3,2024-06-18 16:43:30.641727,Germany
INV-104871,35250,Formal Shirt,4,47.87,2025-10-15 23:15:50.641727,United States
INV-104872,47840,Laptop,3,2421.76,2024-06-06 09:59:55.641727,India
INV-104873,45908,Bluetooth Headphones,4,121.06,2025-01-08 06:17:40.641727,United Kingdom
INV-104874,81874,Jacket,2,69.11,2025-02-28 02:59:32.641727,Netherlands
INV-104875,46789,Bluetooth Headphones,3,118.76,2024-04-24 04:57:26.641727,Canada
INV-104876,,Formal Shirt,6,23.58,2024-07-16 21:27:17.641727,Canada
INV-104877,26795,Laptop,7,1114.46,2026-01-10 08:01:25.641727,Germany
INV-104878,25495,Jeans,6,68.1,2025-07-11 03:36:07.641727,United Kingdom
INV-104879,74454,T-Shirt,3,13.82,2025-11-02 17:26:48.641727,Canada
INV-104880,78771,Casual Sneakers,3,48.63,2025-05-29 19:31:00.641727,Canada
INV-104881,71112,Bluetooth Headphones,1,112.24,2025-03-01 13:46:20.641727,United States
INV-104882,37700,Bluetooth Headphones,2,70.73,2024-04-20 23:29:02.641727,United States
INV-104883,10821,T-Shirt,5,22.39,2025-05-11 10:36:29.641727,France
INV-104884,38934,Backpack,2,36.8,2025-10-22 04:37:35.641727,United Kingdom
INV-104885,51996,Backpack,6,67.42,2024-09-03 20:01:16.641727,Canada
INV-104886,47147,Casual Sneakers,1,130.09,2025-04-01 03:01:56.641727,India
INV-104887,92983,Laptop,3,673.13,2025-02-02 12:29:08.641727,United States
INV-104888,87733,Jeans,2,80.04,2026-01-03 11:30:47.641727,India
INV-104889,79752,Desk Lamp,4,26.9,2024-08-04 19:39:30.641727,Canada
INV-104890,11985,Formal Shirt,1,39.76,2024-06-23 13:26:03.641727,Italy
INV-104891,21467,T-Shirt,3,17.65,2024-09-08 09:39:13.641727,India
INV-104892,49052,Jeans,6,39.44,2024-07-30 17:18:00.641727,United States
INV-104893,65951,Formal Shirt,6,24.51,2025-12-16 12:52:05.641727,India
INV-104894,71203,Laptop,2,2036.97,2024-10-14 22:05:35.641727,United Kingdom
INV-104895,36665,Jacket,4,186.98,2024-12-28 06:59:26.641727,Germany
INV-104896,19937,Formal Shirt,5,79.81,2024-10-12 10:04:25.641727,France
INV-104897,39534,Jacket,4,209.54,2025-11-23 10:25:38.641727,United Kingdom
INV-104898,81302,Backpack,4,49.29,2025-08-05 10:42:08.641727,Italy
INV-104899,98790,Coffee Maker,3,50.01,2025-03-19 15:12:01.641727,Germany
INV-104900,94770,Jacket,6,61.71,2025-11-11 21:19:39.641727,Germany
INV-104901,63390,T-Shirt,5,22.35,2024-05-29 08:30:04.641727,Netherlands
INV-104902,18184,Casual Sneakers,7,126.75,2025-08-15 23:03:42.641727,United Kingdom
INV-104903,97094,Backpack,6,37.29,2024-12-27 14:25:51.641727,United States
INV-104904,23765,Laptop,3,897.88,2025-01-09 12:55:39.641727,United Kingdom
INV-104905,34146,Bluetooth Headphones,3,89.87,2024-08-01 05:25:32.641727,India
INV-104906,97667,Backpack,1,82.33,2024-06-17 13:16:35.641727,Canada
INV-104907,55349,Casual Sneakers,5,87.91,2025-08-26 23:56:00.641727,France
INV-104908,27806,Laptop,6,1945.43,2025-12-19 06:38:58.641727,Spain
INV-104909,55189,Formal Shirt,3,47.75,2026-02-02 00:05:54.641727,Spain
INV-104910,17104,Casual Sneakers,1,80.43,2024-10-02 11:42:23.641727,United States
INV-104911,38411,Jeans,6,55.86,2025-10-16 17:33:30.641727,United Kingdom
INV-104912,95696,Jeans,2,78.79,2024-06-27 20:56:33.641727,France
INV-104913,36870,Sports Watch,5,359.13,2025-10-27 22:42:05.641727,United States
INV-104914,90335,T-Shirt,1,19.66,2025-05-26 00:00:59.641727,Australia
INV-104915,58863,Coffee Maker,1,70.14,2025-12-27 20:22:35.641727,United States
INV-104916,69014,Wireless Mouse,7,19.37,2024-05-27 00:34:13.641727,Netherlands
INV-104917,73268,Smartphone,5,251.3,2025-10-26 15:38:21.641727,Germany
INV-104918,59628,Sunglasses,1,26.89,2025-03-14 15:58:15.641727,Italy
INV-104919,13086,Jeans,-3,36.53,2025-05-27 17:52:41.641727,India
INV-104920,92730,Jeans,4,73.3,2025-05-06 02:42:38.641727,Germany
INV-104921,52751,Casual Sneakers,5,122.7,2025-09-11 02:35:43.641727,United Kingdom
INV-104922,68996,T-Shirt,3,27.9,2025-06-18 23:15:30.641727,Spain
INV-104923,59848,Backpack,7,70.07,2025-02-05 08:00:07.641727,United Kingdom
INV-104924,69255,Jacket,5,219.09,2025-02-19 11:53:14.641727,United Kingdom
INV-104925,41922,T-Shirt,5,33.99,2024-05-29 08:40:48.641727,Spain
INV-104926,85930,Formal Shirt,3,36.13,2025-09-18 09:04:18.641727,United Kingdom
INV-104927,30188,Jacket,5,83.22,2025-09-04 18:13:57.641727,United Kingdom
INV-104928,68791,Laptop,7,806.6,2025-05-26 14:13:48.641727,Germany
INV-104929,62011,T-Shirt,1,32.18,2025-09-16 11:58:29.641727,Germany
INV-104930,55330,Wireless Mouse,6,17.42,2024-10-21 01:02:19.641727,India
INV-104931,11976,Smartphone,7,573.14,2024-09-18 00:05:40.641727,United States
INV-104932,45074,Wireless Mouse,4,40.11,2026-02-11 18:42:00.641727,Germany
INV-104933,14279,Formal Shirt,6,56.81,2026-03-05 01:31:51.641727,Spain
INV-104934,55281,Smartphone,3,815.95,2025-12-21 04:18:40.641727,Canada
INV-104935,71897,Casual Sneakers,2,119.71,2024-05-16 00:28:30.641727,United States
INV-104936,57022,T-Shirt,6,23.44,2025-05-13 07:21:49.641727,Netherlands
INV-104937,78133,Laptop,3,2202.09,2025-09-26 22:28:38.641727,Netherlands
INV-104938,42474,Smartphone,6,330.4,2024-05-04 19:11:55.641727,United States
INV-104939,37552,Casual Sneakers,3,126.6,2026-03-15 16:12:57.641727,United Kingdom
INV-104940,50330,Backpack,3,60.48,2025-11-03 06:13:44.641727,Spain
INV-104941,30621,Running Shoes,5,82.87,2024-11-19 08:46:43.641727,United States
INV-104942,82167,Bluetooth Headphones,3,157.22,2025-04-12 09:39:08.641727,United States
INV-104943,82874,Desk Lamp,6,71.56,2026-02-02 18:52:07.641727,Netherlands
INV-104944,47485,Jacket,1,195.32,2025-12-21 20:14:35.641727,United Kingdom
INV-104945,81329,Coffee Maker,1,166.74,2025-12-01 23:38:16.641727,United States
INV-104946,12300,Bluetooth Headphones,1,82.77,2026-03-27 00:09:04.641727,Germany
INV-104947,23930,Wireless Mouse,2,24.07,2025-10-02 21:16:21.641727,Australia
INV-104948,35471,Smartphone,1,423.76,2026-02-19 11:31:19.641727,Canada
INV-104949,44912,Laptop,3,2247.52,2026-03-04 22:54:10.641727,United States
INV-104950,30856,Formal Shirt,1,69.6,2024-04-21 22:19:29.641727,United States
INV-104951,56096,Wireless Mouse,6,63.99,2025-07-29 03:33:16.641727,India
INV-104952,81421,Formal Shirt,2,70.9,2024-12-07 11:36:19.641727,Spain
INV-104953,51060,Desk Lamp,7,54.04,2025-04-03 22:47:01.641727,Spain
INV-104954,50435,Formal Shirt,6,28.54,2024-08-08 03:11:31.641727,United Kingdom
INV-104955,15390,Formal Shirt,5,29.89,2025-08-13 22:24:22.641727,United Kingdom
INV-104956,35227,Backpack,6,52.11,2025-12-08 01:50:45.641727,United States
INV-104957,82652,Formal Shirt,6,66.07,2025-02-02 07:37:39.641727,Canada
INV-104958,82962,T-Shirt,6,12.68,2025-08-30 09:20:08.641727,India
INV-104959,19384,Laptop,4,2331.04,2024-11-30 20:29:52.641727,United Kingdom
INV-104960,11729,Casual Sneakers,5,109.96,2025-10-06 19:31:41.641727,Italy
INV-104961,84790,Casual Sneakers,4,74.67,2024-06-06 17:25:05.641727,Australia
INV-104962,25682,Jacket,5,201.72,2026-01-10 03:50:58.641727,Australia
INV-104963,61708,Formal Shirt,3,55.92,2025-01-08 15:11:06.641727,Germany
INV-104964,84425,Formal Shirt,1,63.99,2025-04-11 05:03:10.641727,United States
INV-104965,80858,Running Shoes,7,103.18,2025-11-15 00:27:07.641727,India
INV-104966,59558,T-Shirt,5,18.63,2024-04-29 11:29:16.641727,United States
INV-104967,43897,T-Shirt,5,8.34,2026-02-26 20:30:35.641727,United States
INV-104968,79627,Running Shoes,2,122.24,2025-06-30 05:34:29.641727,United States
INV-104969,72525,Smartphone,6,972.76,2026-03-20 13:07:58.641727,France
INV-104970,85435,Smartphone,4,1170.38,2025-05-15 01:09:20.641727,United Kingdom
INV-104971,56245,Running Shoes,1,166.53,2024-09-05 10:48:28.641727,Netherlands
INV-104972,94775,T-Shirt,7,10.35,2025-06-06 19:43:36.641727,India
INV-104973,79275,Backpack,7,88.6,2025-05-29 19:57:33.641727,France
INV-104974,15708,Bluetooth Headphones,7,53.69,2026-02-08 18:52:37.641727,India
INV-104975,36450,Jeans,4,27.88,2025-06-01 23:34:56.641727,Australia
INV-104976,81930,Jeans,2,77.43,2025-01-29 06:24:56.641727,Canada
INV-104977,20447,Formal Shirt,1,74.35,2024-08-14 04:49:39.641727,Netherlands
INV-104978,73788,Coffee Maker,6,172.47,2024-12-01 15:57:26.641727,Australia
INV-104979,40651,Sunglasses,7,101.62,2025-01-02 00:48:08.641727,France
INV-104980,28632,Sunglasses,1,36.52,2024-12-28 12:04:46.641727,United States
INV-104981,58591,Formal Shirt,5,29.24,2024-04-18 07:24:49.641727,India
INV-104982,93852,T-Shirt,1,9.59,2026-02-24 15:26:07.641727,France
INV-104983,,Casual Sneakers,6,100.29,2025-12-09 11:23:03.641727,Australia
INV-104984,46377,T-Shirt,1,21.15,2024-10-10 23:37:02.641727,Germany
INV-104985,10332,T-Shirt,7,10.95,2024-07-17 00:07:24.641727,United States
INV-104986,89884,Smartphone,2,691.59,2025-12-08 04:59:41.641727,Italy
INV-104987,90752,Casual Sneakers,3,98.9,2025-12-09 10:55:22.641727,Netherlands
INV-104988,,Sunglasses,5,90.91,2026-01-22 09:23:07.641727,Germany
INV-104989,66570,Casual Sneakers,6,84.35,2025-05-12 07:09:24.641727,Australia
INV-104990,57406,Running Shoes,3,94.79,2025-09-26 20:57:23.641727,France
INV-104991,11124,Backpack,7,65.93,2025-09-22 06:14:13.641727,United Kingdom
INV-104992,24356,Laptop,1,1868.45,2024-09-11 09:37:14.641727,Spain
INV-104993,22904,T-Shirt,4,15.3,2025-04-25 04:26:58.641727,United Kingdom
INV-104994,92288,Bluetooth Headphones,7,37.48,2024-10-14 18:08:26.641727,Germany
INV-104995,14484,Formal Shirt,2,76.74,2025-10-10 00:16:58.641727,United Kingdom
INV-104996,60099,Casual Sneakers,4,116.75,2026-03-17 14:27:34.641727,United States
INV-104997,42651,Jacket,4,92.18,2024-06-02 13:21:39.641727,India
INV-104998,10548,T-Shirt,3,23.27,2024-06-02 00:59:59.641727,United Kingdom
INV-104999,92730,Bluetooth Headphones,6,109.37,2024-10-17 13:28:32.641727,Italy
INV-105000,11645,Formal Shirt,4,27.56,2024-07-02 03:49:11.641727,Netherlands
INV-105001,87021,Smartphone,5,432.07,2024-04-14 06:26:59.641727,United Kingdom
INV-105002,79986,Wireless Mouse,4,62.71,2026-03-23 01:00:59.641727,India
INV-105003,81430,Casual Sneakers,7,93.26,2025-06-06 20:56:53.641727,United States
INV-105004,24574,Running Shoes,4,78.93,2025-10-26 19:40:16.641727,France
INV-105005,89296,Jeans,6,80.83,2025-05-25 23:15:28.641727,Canada
INV-105006,63885,Wireless Mouse,5,36.94,2025-10-04 13:07:11.641727,Italy
INV-105007,46176,Smartphone,6,856.49,2025-08-21 14:02:30.641727,United States
INV-105008,71296,Laptop,7,1095.0,2024-08-02 15:18:52.641727,Canada
INV-105009,40729,Jeans,2,29.05,2024-07-26 11:54:04.641727,India
INV-105010,35142,Formal Shirt,3,29.9,2025-03-30 14:40:58.641727,Germany
INV-105011,35940,Jacket,3,215.69,2025-01-03 13:07:18.641727,Spain
INV-105012,61237,Formal Shirt,4,57.42,2025-12-12 10:38:07.641727,United States
INV-105013,64093,Laptop,4,2162.17,2024-11-17 05:05:03.641727,United States
INV-105014,31623,Formal Shirt,1,21.29,2024-12-03 18:17:21.641727,Germany
INV-105015,32104,T-Shirt,7,28.67,2025-04-28 20:36:06.641727,United Kingdom
INV-105016,95167,Jacket,7,137.59,2024-08-26 09:43:11.641727,Spain
INV-105017,56338,Jacket,5,166.45,2025-12-25 08:40:42.641727,United Kingdom
INV-105018,87414,Bluetooth Headphones,3,79.78,2024-04-15 16:14:12.641727,United Kingdom
INV-105019,39715,Jeans,6,68.46,2025-12-17 09:26:49.641727,Germany
INV-105020,35923,Sunglasses,2,18.74,2025-07-06 03:25:08.641727,United Kingdom
INV-105021,,Coffee Maker,3,36.84,2026-01-15 20:49:53.641727,France
INV-105022,57592,Backpack,7,75.52,2024-11-08 04:01:52.641727,France
INV-105023,80115,Smartphone,7,368.24,2026-01-24 21:26:27.641727,United Kingdom
INV-105024,55056,Smartphone,5,263.28,2025-12-29 04:00:56.641727,United States
INV-105025,36544,Bluetooth Headphones,2,149.06,2025-03-07 02:08:38.641727,United Kingdom
INV-105026,96401,Jeans,1,43.59,2024-10-31 15:42:41.641727,Netherlands
INV-105027,61517,T-Shirt,7,23.72,2024-08-29 13:19:09.641727,United States
INV-105028,45462,Bluetooth Headphones,2,139.86,2024-07-27 08:04:58.641727,Italy
INV-105029,10871,Running Shoes,5,148.24,2025-06-07 08:37:39.641727,Netherlands
INV-105030,60599,Running Shoes,3,60.83,2026-03-09 19:30:54.641727,United States
INV-105031,65895,Backpack,4,58.39,2025-05-25 15:42:48.641727,United Kingdom
INV-105032,93582,Running Shoes,7,122.72,2026-03-12 23:22:04.641727,United States
INV-105033,30762,Jacket,5,116.01,2025-10-11 08:58:55.641727,United States
INV-105034,24652,Bluetooth Headphones,4,129.2,2025-08-20 18:05:31.641727,United States
INV-105035,99935,Formal Shirt,3,77.84,2025-09-18 21:53:54.641727,India
INV-105036,59543,Backpack,2,28.6,2026-02-14 09:47:32.641727,United Kingdom
INV-105037,12418,Formal Shirt,4,28.71,2025-12-25 02:03:09.641727,United States
INV-105038,19510,Backpack,4,70.9,2024-08-03 19:47:56.641727,Canada
INV-105039,52784,Wireless Mouse,1,36.08,2025-06-08 16:26:38.641727,India
INV-105040,65574,Formal Shirt,3,67.71,2025-03-09 17:38:47.641727,Germany
INV-105041,31932,Casual Sneakers,5,58.4,2026-01-09 12:08:03.641727,France
INV-105042,42911,T-Shirt,1,9.08,2024-09-03 17:20:18.641727,United Kingdom
INV-105043,76261,Jeans,7,73.86,2025-11-27 06:25:33.641727,Canada
INV-105044,97086,Formal Shirt,7,79.68,2025-03-23 04:45:26.641727,Netherlands
INV-105045,54194,Desk Lamp,5,23.4,2026-02-17 05:39:33.641727,Germany
INV-105046,47386,Formal Shirt,1,71.86,2025-11-06 05:54:47.641727,United States
INV-105047,42501,Coffee Maker,4,87.79,2024-12-15 12:15:28.641727,Germany
INV-105048,22256,Casual Sneakers,7,46.6,2025-12-15 11:36:38.641727,Italy
INV-105049,14749,Desk Lamp,1,47.07,2024-08-22 12:06:00.641727,United Kingdom
INV-105050,85059,Formal Shirt,6,36.73,2024-04-10 17:26:05.641727,France
INV-105051,13342,Jeans,6,73.54,2025-04-12 16:00:56.641727,United Kingdom
