InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country,TotalAmount
INV-104370,93573.0,T-Shirt,3,25.35,2024-06-26 22:33:45.641727,United Kingdom,76.05000000000001
INV-104372,43650.0,Jacket,7,163.95,2025-03-22 21:59:21.641727,United States,1147.6499999999999
INV-104373,70123.0,Casual Sneakers,3,106.39,2025-11-25 19:20:54.641727,India,319.17
INV-104374,47190.0,Bluetooth Headphones,4,137.11,2025-08-18 22:15:06.641727,Germany,548.44
INV-104375,54712.0,Casual Sneakers,4,60.69,2024-05-21 12:01:31.641727,United States,242.76
INV-104376,66155.0,Laptop,2,1102.2,2025-03-27 04:31:08.641727,India,2204.4
INV-104377,47478.0,Formal Shirt,4,23.04,2024-06-11 14:54:52.641727,France,92.16
INV-104379,27040.0,Running Shoes,1,179.85,2025-10-12 16:59:27.641727,United Kingdom,179.85
INV-104380,70160.0,Jacket,3,112.69,2025-08-19 21:01:17.641727,Spain,338.07
INV-104381,98480.0,T-Shirt,5,31.21,2025-09-04 01:55:17.641727,France,156.05
INV-104382,86504.0,Formal Shirt,1,25.15,2025-08-03 03:04:15.641727,Netherlands,25.15
INV-104383,14114.0,Jacket,6,133.55,2024-04-18 10:18:28.641727,Canada,801.3000000000001
INV-104384,20257.0,Backpack,5,43.31,2025-06-07 04:45:14.641727,Spain,216.55
INV-104385,66585.0,Sunglasses,3,36.17,2025-03-27 17:51:50.641727,Australia,108.51
INV-104386,93212.0,T-Shirt,5,18.06,2025-04-28 10:32:41.641727,Italy,90.3
INV-104387,85961.0,Casual Sneakers,3,106.87,2024-09-10 00:24:41.641727,Spain,320.61
INV-104388,91352.0,Laptop,5,1480.62,2025-09-04 21:02:15.641727,United Kingdom,7403.099999999999
INV-104389,23475.0,Bluetooth Headphones,2,140.54,2025-06-25 04:38:15.641727,Germany,281.08
INV-104390,56722.0,Formal Shirt,5,74.3,2025-01-26 21:41:02.641727,Germany,371.5
INV-104391,75328.0,Wireless Mouse,1,37.54,2024-05-18 23:33:58.641727,France,37.54
INV-104392,66226.0,Jacket,1,217.08,2024-05-27 21:17:39.641727,Germany,217.08
INV-104393,79931.0,Smartphone,2,318.42,2024-12-25 18:13:36.641727,Netherlands,636.84
INV-104394,29152.0,T-Shirt,2,15.46,2025-05-05 00:40:39.641727,Germany,30.92
INV-104395,51134.0,Jeans,4,54.17,2026-04-05 10:07:25.641727,France,216.68
INV-104396,50314.0,Casual Sneakers,2,100.36,2025-09-17 19:24:57.641727,Germany,200.72
INV-104397,94588.0,Wireless Mouse,2,40.93,2025-03-28 00:29:03.641727,Australia,81.86
INV-104398,28243.0,Casual Sneakers,1,98.96,2024-11-12 01:45:22.641727,United States,98.96
INV-104399,39373.0,Wireless Mouse,7,59.5,2024-08-08 18:29:23.641727,Italy,416.5
INV-104400,11977.0,Coffee Maker,6,71.63,2024-07-19 10:26:04.641727,Netherlands,429.78
INV-104401,23657.0,Wireless Mouse,2,55.29,2024-05-30 03:56:57.641727,Germany,110.58
INV-104402,98280.0,Running Shoes,1,124.75,2026-02-02 07:55:56.641727,Canada,124.75
INV-104403,86290.0,T-Shirt,6,21.24,2024-04-19 06:37:02.641727,India,127.44
INV-104404,33322.0,Jeans,5,45.96,2025-12-29 05:22:07.641727,Italy,229.8
INV-104405,73185.0,Bluetooth Headphones,7,73.01,2025-06-07 15:32:18.641727,India,511.07000000000005
INV-104406,63379.0,Sunglasses,2,55.79,2025-07-03 03:26:32.641727,Germany,111.58
INV-104407,91591.0,T-Shirt,3,28.61,2026-03-08 12:04:19.641727,India,85.83
INV-104408,37022.0,Backpack,1,52.32,2025-11-02 21:49:55.641727,Australia,52.32
INV-104409,99490.0,Casual Sneakers,3,59.61,2024-07-24 02:08:26.641727,Italy,178.82999999999998
INV-104410,43355.0,T-Shirt,2,28.52,2026-03-15 21:56:37.641727,Canada,57.04
INV-104411,74516.0,Running Shoes,1,137.92,2024-08-14 05:19:14.641727,Italy,137.92
INV-104412,45798.0,Wireless Mouse,4,62.31,2025-05-28 05:53:31.641727,France,249.24
INV-104413,70437.0,Casual Sneakers,7,95.29,2025-07-19 08:36:19.641727,France,667.0300000000001
INV-104414,40153.0,Formal Shirt,5,59.27,2024-10-02 22:32:16.641727,Germany,296.35
INV-104415,85895.0,Wireless Mouse,6,37.4,2025-07-11 18:48:40.641727,Spain,224.39999999999998
INV-104416,67365.0,Jacket,6,168.92,2025-07-18 00:27:38.641727,United States,1013.52
INV-104417,35989.0,Running Shoes,7,109.51,2026-03-23 23:43:57.641727,Italy,766.57
INV-104418,96483.0,Running Shoes,1,72.23,2026-02-04 08:09:21.641727,France,72.23
INV-104419,73825.0,Jacket,2,217.87,2025-01-24 11:06:11.641727,United States,435.74
INV-104420,48576.0,T-Shirt,5,27.45,2025-08-24 11:52:16.641727,United Kingdom,137.25
INV-104421,22229.0,Casual Sneakers,6,102.82,2025-11-27 23:15:03.641727,United States,616.92
INV-104422,97598.0,Bluetooth Headphones,6,95.18,2024-04-26 20:12:22.641727,Spain,571.08
INV-104423,77948.0,Formal Shirt,6,62.69,2025-08-20 14:40:03.641727,United States,376.14
INV-104424,70101.0,Bluetooth Headphones,3,50.85,2026-02-06 04:38:16.641727,United Kingdom,152.55
INV-104425,84979.0,T-Shirt,3,16.81,2024-07-04 11:09:35.641727,United States,50.42999999999999
INV-104426,64641.0,Casual Sneakers,1,56.85,2025-10-09 20:51:54.641727,United States,56.85
INV-104428,31339.0,Formal Shirt,2,21.28,2025-01-26 00:33:14.641727,United States,42.56
INV-104429,17116.0,Running Shoes,7,149.49,2025-11-26 21:54:53.641727,Spain,1046.43
INV-104430,15662.0,T-Shirt,1,14.14,2026-03-29 13:19:57.641727,Italy,14.14
INV-104431,75580.0,Sunglasses,3,102.36,2025-09-20 23:04:07.641727,India,307.08
INV-104432,86673.0,Coffee Maker,7,165.67,2025-09-16 12:17:47.641727,United Kingdom,1159.6899999999998
INV-104433,24752.0,T-Shirt,7,12.55,2024-10-13 20:52:56.641727,United States,87.85000000000001
INV-104434,61657.0,Bluetooth Headphones,3,123.61,2025-12-01 06:12:08.641727,United Kingdom,370.83
INV-104435,21151.0,Bluetooth Headphones,4,92.54,2025-08-01 16:19:45.641727,Netherlands,370.16
INV-104436,47296.0,Coffee Maker,4,167.84,2026-02-25 04:45:10.641727,United Kingdom,671.36
INV-104437,81165.0,Formal Shirt,6,49.07,2025-06-21 18:43:55.641727,United States,294.42
INV-104438,83076.0,T-Shirt,6,18.23,2024-05-06 13:53:21.641727,Netherlands,109.38
INV-104439,95386.0,T-Shirt,4,15.95,2025-04-15 16:24:55.641727,United States,63.8
INV-104440,37951.0,Running Shoes,3,167.95,2025-10-25 00:18:37.641727,France,503.84999999999997
INV-104442,80524.0,Backpack,5,77.6,2025-01-14 17:15:51.641727,Canada,388.0
INV-104443,40475.0,Sunglasses,6,35.39,2024-08-10 12:40:15.641727,Germany,212.34
INV-104444,39516.0,Casual Sneakers,1,106.12,2026-01-02 02:40:08.641727,United States,106.12
INV-104445,19680.0,Jeans,6,56.57,2025-11-29 14:17:42.641727,France,339.42
INV-104447,28297.0,Jacket,2,80.15,2025-08-10 05:29:13.641727,United Kingdom,160.3
INV-104448,34116.0,Bluetooth Headphones,1,70.19,2025-12-03 13:52:13.641727,Germany,70.19
INV-104449,47162.0,Running Shoes,3,150.83,2025-01-26 17:26:29.641727,United States,452.49
INV-104450,22379.0,Backpack,2,70.48,2025-10-28 12:04:08.641727,United Kingdom,140.96
INV-104451,82536.0,Desk Lamp,1,29.69,2025-03-30 02:50:16.641727,Spain,29.69
INV-104452,72828.0,Smartphone,3,702.39,2025-11-08 12:18:35.641727,Canada,2107.17
INV-104453,24096.0,Smartphone,6,342.14,2024-07-23 12:01:24.641727,United Kingdom,2052.84
INV-104454,24656.0,Jacket,6,174.55,2024-11-10 04:04:28.641727,France,1047.3000000000002
INV-104455,11979.0,T-Shirt,2,29.42,2024-09-11 04:41:17.641727,India,58.84
INV-104456,95441.0,Casual Sneakers,5,129.88,2025-01-29 10:50:56.641727,United States,649.4
INV-104457,49220.0,Bluetooth Headphones,4,145.72,2025-11-23 06:32:16.641727,Italy,582.88
INV-104458,68999.0,Running Shoes,6,97.24,2024-06-30 16:14:11.641727,United Kingdom,583.4399999999999
INV-104459,23497.0,Coffee Maker,2,68.18,2025-09-22 22:52:05.641727,India,136.36
INV-104460,30777.0,Jeans,1,87.76,2025-12-05 00:26:17.641727,United Kingdom,87.76
INV-104461,58733.0,Jeans,3,35.22,2025-08-10 14:33:44.641727,United States,105.66
INV-104462,28793.0,T-Shirt,7,9.6,2025-07-23 06:30:29.641727,India,67.2
INV-104463,65163.0,Sports Watch,4,196.27,2024-07-17 17:41:13.641727,Spain,785.08
INV-104464,93147.0,Casual Sneakers,1,117.23,2025-06-28 23:16:17.641727,United States,117.23
INV-104465,37458.0,Casual Sneakers,7,110.95,2024-09-19 23:33:51.641727,Canada,776.65
INV-104466,64706.0,Casual Sneakers,6,138.77,2024-10-04 07:45:43.641727,Australia,832.6200000000001
INV-104467,92409.0,Smartphone,4,591.56,2025-12-27 13:43:10.641727,Germany,2366.24
INV-104469,10694.0,Formal Shirt,2,42.69,2026-04-02 21:29:11.641727,United States,85.38
INV-104471,98756.0,T-Shirt,7,13.79,2024-12-24 20:37:34.641727,United Kingdom,96.53
INV-104472,93284.0,Smartphone,4,1150.36,2026-04-04 05:35:03.641727,United States,4601.44
INV-104473,38971.0,Running Shoes,1,119.07,2025-07-06 02:44:49.641727,United Kingdom,119.07
INV-104474,56803.0,Jacket,6,185.3,2025-12-28 17:25:51.641727,United Kingdom,1111.8000000000002
INV-104475,61551.0,Smartphone,6,1035.9,2024-05-10 03:59:46.641727,France,6215.400000000001
INV-104476,70157.0,Jacket,6,136.61,2025-04-26 15:41:41.641727,Germany,819.6600000000001
INV-104477,77533.0,Formal Shirt,5,64.48,2025-11-25 01:13:33.641727,United Kingdom,322.40000000000003
INV-104478,43558.0,Coffee Maker,1,84.7,2025-11-18 20:36:58.641727,United Kingdom,84.7
INV-104479,90093.0,Desk Lamp,1,64.22,2025-09-11 15:32:24.641727,United Kingdom,64.22
INV-104480,15322.0,Jeans,6,82.67,2024-08-05 18:36:08.641727,United Kingdom,496.02
INV-104481,12919.0,Smartphone,6,787.9,2025-05-11 20:56:40.641727,United Kingdom,4727.4
INV-104482,96216.0,Coffee Maker,1,62.72,2024-06-20 17:00:41.641727,Italy,62.72
INV-104483,25945.0,Formal Shirt,5,78.21,2025-11-14 02:23:43.641727,United Kingdom,391.04999999999995
INV-104484,99512.0,Backpack,4,86.18,2025-07-12 01:28:36.641727,United States,344.72
INV-104485,35736.0,T-Shirt,3,24.74,2024-08-27 04:19:59.641727,France,74.22
INV-104486,42808.0,Wireless Mouse,5,64.15,2025-09-20 05:45:44.641727,Italy,320.75
INV-104487,12518.0,Casual Sneakers,7,92.77,2025-09-14 19:01:28.641727,Spain,649.39
INV-104488,94947.0,T-Shirt,6,18.14,2024-05-16 10:01:24.641727,India,108.84
INV-104489,42336.0,Jacket,2,133.68,2024-06-11 19:17:01.641727,United States,267.36
INV-104490,25095.0,Jacket,4,67.35,2024-09-01 09:21:09.641727,United Kingdom,269.4
INV-104491,53500.0,Backpack,7,57.54,2024-05-28 20:45:49.641727,United Kingdom,402.78
INV-104492,23921.0,Desk Lamp,2,55.98,2025-05-04 21:24:34.641727,United Kingdom,111.96
INV-104493,81079.0,Casual Sneakers,6,55.4,2026-01-10 00:50:26.641727,India,332.4
INV-104494,16579.0,T-Shirt,4,14.9,2024-05-23 13:01:17.641727,Netherlands,59.6
INV-104495,54929.0,T-Shirt,4,27.47,2025-06-30 07:05:14.641727,Canada,109.88
INV-104496,45213.0,Jacket,2,186.97,2025-02-11 05:52:49.641727,India,373.94
INV-104497,13346.0,Jacket,7,217.74,2025-12-09 04:22:48.641727,Canada,1524.18
INV-104498,14707.0,Backpack,4,36.23,2025-03-25 14:30:44.641727,Germany,144.92
INV-104499,56679.0,Wireless Mouse,5,56.6,2025-08-08 20:07:35.641727,Australia,283.0
INV-104500,45518.0,Running Shoes,4,76.51,2026-02-09 14:34:52.641727,Germany,306.04
INV-104501,21677.0,Jeans,1,34.16,2024-07-16 02:10:13.641727,United Kingdom,34.16
INV-104502,22455.0,Bluetooth Headphones,6,126.15,2024-11-24 03:07:36.641727,France,756.9000000000001
INV-104503,82433.0,Jeans,3,56.21,2024-10-21 13:55:51.641727,India,168.63
INV-104504,75746.0,Casual Sneakers,2,120.42,2024-08-08 19:32:46.641727,Canada,240.84
INV-104505,64700.0,Jeans,6,44.78,2025-07-24 15:43:10.641727,Germany,268.68
INV-104506,85001.0,Jeans,2,39.92,2024-04-13 04:01:09.641727,Australia,79.84
INV-104507,16237.0,Casual Sneakers,5,97.14,2025-01-14 10:40:26.641727,Germany,485.7
INV-104508,71902.0,Wireless Mouse,4,18.11,2024-07-05 11:02:55.641727,Spain,72.44
INV-104509,77726.0,T-Shirt,6,15.53,2025-06-30 19:36:41.641727,United States,93.17999999999999
INV-104510,28044.0,Bluetooth Headphones,1,55.78,2025-10-07 19:38:49.641727,United Kingdom,55.78
INV-104511,58272.0,Jacket,6,111.21,2025-03-14 11:47:17.641727,United States,667.26
INV-104512,79015.0,Backpack,2,73.12,2025-02-26 11:30:21.641727,Australia,146.24
INV-104513,64311.0,Casual Sneakers,7,56.47,2025-03-02 00:06:03.641727,India,395.28999999999996
INV-104514,32454.0,Casual Sneakers,3,103.13,2024-08-30 18:08:14.641727,United States,309.39
INV-104515,69826.0,T-Shirt,1,23.79,2025-01-06 20:20:45.641727,United Kingdom,23.79
INV-104516,78353.0,Jeans,4,62.67,2026-02-17 19:07:11.641727,United Kingdom,250.68
INV-104517,10873.0,T-Shirt,1,21.07,2024-05-07 17:30:05.641727,Italy,21.07
INV-104518,61065.0,Wireless Mouse,2,47.18,2025-11-03 14:08:45.641727,France,94.36
INV-104519,55414.0,Formal Shirt,6,71.11,2024-08-05 22:34:19.641727,France,426.65999999999997
INV-104520,43003.0,Running Shoes,4,75.25,2024-06-30 04:08:38.641727,United Kingdom,301.0
INV-104522,17514.0,Wireless Mouse,7,15.26,2024-10-21 00:36:27.641727,India,106.82
INV-104523,77514.0,Backpack,4,52.71,2024-11-24 12:14:04.641727,Netherlands,210.84
INV-104524,84475.0,Wireless Mouse,4,39.11,2025-12-18 18:41:22.641727,United States,156.44
INV-104525,47732.0,Bluetooth Headphones,1,59.7,2026-01-28 02:02:48.641727,United States,59.7
INV-104526,94567.0,Laptop,3,679.35,2025-08-26 03:52:39.641727,United States,2038.0500000000002
INV-104527,93488.0,Laptop,6,649.82,2024-07-23 09:51:36.641727,United Kingdom,3898.92
INV-104528,69931.0,Formal Shirt,1,22.23,2026-02-26 22:25:36.641727,United Kingdom,22.23
INV-104529,62282.0,Bluetooth Headphones,3,106.7,2025-12-17 08:21:54.641727,Italy,320.1
INV-104530,96807.0,Wireless Mouse,1,20.24,2024-06-02 08:21:53.641727,United States,20.24
INV-104531,64881.0,T-Shirt,7,29.84,2025-01-15 10:10:38.641727,Germany,208.88
INV-104532,94069.0,Smartphone,4,1104.01,2025-10-25 17:40:45.641727,France,4416.04
INV-104533,98107.0,Jacket,5,106.79,2024-06-11 18:39:48.641727,United States,533.95
INV-104534,27514.0,Jacket,5,86.31,2024-06-02 11:12:09.641727,Germany,431.55
INV-104535,69460.0,Running Shoes,2,106.2,2025-06-24 01:14:36.641727,Australia,212.4
INV-104536,75808.0,Smartphone,1,1087.49,2024-12-09 10:47:30.641727,United States,1087.49
INV-104537,83806.0,Backpack,3,46.79,2025-02-24 01:51:09.641727,Canada,140.37
INV-104539,87543.0,T-Shirt,3,34.59,2025-05-10 10:08:08.641727,United Kingdom,103.77000000000001
INV-104540,53876.0,Running Shoes,3,117.46,2025-09-08 17:22:10.641727,United Kingdom,352.38
INV-104541,44814.0,Running Shoes,6,97.8,2024-07-08 17:00:09.641727,Spain,586.8
INV-104542,24126.0,Desk Lamp,3,68.94,2024-04-09 05:34:44.641727,Germany,206.82
INV-104544,97729.0,T-Shirt,7,21.41,2024-09-02 02:30:53.641727,United Kingdom,149.87
INV-104545,74457.0,T-Shirt,1,16.28,2024-11-30 05:26:20.641727,Netherlands,16.28
INV-104546,75351.0,Desk Lamp,2,45.51,2025-10-28 01:05:07.641727,United Kingdom,91.02
INV-104547,90607.0,Formal Shirt,3,33.16,2024-07-27 15:06:39.641727,United States,99.47999999999999
INV-104548,34021.0,Laptop,1,1456.48,2024-07-08 18:34:44.641727,Netherlands,1456.48
INV-104549,69538.0,T-Shirt,7,14.19,2024-09-01 05:29:49.641727,United Kingdom,99.33
INV-104550,43432.0,Running Shoes,3,132.78,2024-12-01 22:37:59.641727,United States,398.34000000000003
INV-104551,86318.0,Laptop,6,2019.78,2024-08-29 16:42:42.641727,France,12118.68
INV-104552,48023.0,Running Shoes,1,176.18,2024-08-19 22:13:07.641727,Italy,176.18
INV-104553,86938.0,Smartphone,4,1050.44,2025-06-04 19:02:47.641727,Spain,4201.76
INV-104554,77277.0,Formal Shirt,1,25.17,2024-06-28 01:09:29.641727,United Kingdom,25.17
INV-104555,79475.0,Wireless Mouse,2,23.21,2024-07-29 01:50:47.641727,United Kingdom,46.42
INV-104556,93311.0,Wireless Mouse,3,40.18,2025-12-09 10:09:28.641727,United States,120.53999999999999
INV-104557,81155.0,Laptop,7,1015.18,2024-04-20 23:28:59.641727,United States,7106.259999999999
INV-104558,38929.0,Running Shoes,3,56.8,2024-05-22 11:10:55.641727,United States,170.39999999999998
INV-104559,56935.0,Laptop,6,2009.58,2024-05-28 09:13:41.641727,United States,12057.48
INV-104560,52524.0,Desk Lamp,1,38.39,2025-05-04 00:04:11.641727,Germany,38.39
INV-104561,15812.0,Formal Shirt,2,23.97,2025-08-27 20:57:17.641727,France,47.94
INV-104562,63388.0,T-Shirt,5,21.74,2025-08-26 08:03:43.641727,United Kingdom,108.69999999999999
INV-104563,49368.0,Coffee Maker,4,176.58,2025-08-24 10:47:55.641727,United States,706.32
INV-104564,45400.0,Casual Sneakers,4,109.46,2024-05-19 17:27:19.641727,United States,437.84
INV-104565,19865.0,Smartphone,5,400.83,2024-12-15 04:54:22.641727,United States,2004.1499999999999
INV-104566,55375.0,Wireless Mouse,1,39.26,2025-07-14 02:06:42.641727,Canada,39.26
INV-104567,62112.0,Running Shoes,5,167.72,2025-08-18 14:05:51.641727,United States,838.6
INV-104568,19513.0,Bluetooth Headphones,7,41.78,2024-12-07 13:18:09.641727,United Kingdom,292.46000000000004
INV-104569,67143.0,Bluetooth Headphones,6,114.74,2025-12-16 19:21:53.641727,Australia,688.4399999999999
INV-104570,25090.0,T-Shirt,2,27.47,2025-12-07 04:11:13.641727,Germany,54.94
INV-104571,23050.0,Backpack,3,68.69,2025-10-18 14:08:08.641727,United Kingdom,206.07
INV-104572,46098.0,Casual Sneakers,7,59.27,2025-11-10 23:28:16.641727,Italy,414.89000000000004
INV-104573,45017.0,T-Shirt,6,32.5,2026-03-20 13:15:26.641727,Spain,195.0
INV-104574,92343.0,Backpack,7,41.2,2025-11-08 05:41:27.641727,India,288.40000000000003
INV-104575,16090.0,Formal Shirt,7,23.1,2025-06-09 01:38:43.641727,Australia,161.70000000000002
INV-104576,41441.0,Coffee Maker,4,42.48,2025-01-23 17:03:32.641727,Spain,169.92
INV-104577,76106.0,Running Shoes,1,112.2,2024-12-27 23:07:41.641727,United Kingdom,112.2
INV-104578,32481.0,Jacket,2,66.4,2025-11-29 03:31:08.641727,Germany,132.8
INV-104579,98340.0,Running Shoes,3,152.44,2024-11-09 16:34:33.641727,United Kingdom,457.32
INV-104580,76856.0,Smartphone,6,1072.53,2025-07-11 13:45:33.641727,France,6435.18
INV-104581,95146.0,Coffee Maker,2,32.01,2025-04-09 16:15:20.641727,India,64.02
INV-104582,95420.0,Backpack,3,76.32,2025-01-09 03:00:38.641727,United Kingdom,228.95999999999998
INV-104583,19824.0,Desk Lamp,6,73.93,2025-03-02 18:28:51.641727,Australia,443.58000000000004
INV-104585,77011.0,Wireless Mouse,5,50.42,2024-05-26 11:08:31.641727,United Kingdom,252.10000000000002
INV-104586,10774.0,Jacket,4,219.86,2024-05-31 13:26:07.641727,Australia,879.44
INV-104587,50683.0,Sunglasses,7,98.7,2024-10-08 05:01:52.641727,France,690.9
INV-104588,71932.0,Smartphone,4,730.09,2025-04-30 13:25:23.641727,Germany,2920.36
INV-104589,81358.0,Backpack,4,81.71,2024-11-12 09:11:51.641727,France,326.84
INV-104590,47355.0,Formal Shirt,6,62.48,2026-01-10 06:17:24.641727,United Kingdom,374.88
INV-104591,87670.0,Jacket,7,106.79,2026-02-13 18:46:13.641727,United Kingdom,747.5300000000001
INV-104592,70627.0,Laptop,6,948.64,2025-01-19 18:49:26.641727,Spain,5691.84
INV-104593,14094.0,Formal Shirt,5,50.75,2026-04-07 15:23:21.641727,Australia,253.75
INV-104594,34994.0,Formal Shirt,7,42.38,2024-06-11 16:03:43.641727,Spain,296.66
INV-104595,94411.0,Desk Lamp,7,36.78,2024-07-21 13:38:25.641727,Canada,257.46000000000004
INV-104597,19722.0,Casual Sneakers,3,125.3,2026-02-24 21:46:27.641727,United Kingdom,375.9
INV-104599,99442.0,Jeans,2,48.19,2025-09-05 11:03:20.641727,Canada,96.38
INV-104600,73430.0,Smartphone,4,475.78,2025-07-28 03:31:14.641727,United States,1903.12
INV-104602,45379.0,Desk Lamp,7,24.41,2026-02-16 19:42:03.641727,Italy,170.87
INV-104603,94557.0,Smartphone,4,844.2,2026-03-05 14:35:04.641727,India,3376.8
INV-104604,29725.0,Laptop,7,717.63,2025-02-28 20:04:32.641727,India,5023.41
INV-104605,61792.0,T-Shirt,6,33.93,2025-09-10 16:22:45.641727,Germany,203.57999999999998
INV-104606,51760.0,Backpack,6,38.1,2025-07-07 03:54:12.641727,Canada,228.60000000000002
INV-104607,78440.0,Formal Shirt,2,21.55,2025-06-15 01:18:07.641727,Germany,43.1
INV-104608,77710.0,Casual Sneakers,6,126.26,2024-06-20 19:28:40.641727,Australia,757.5600000000001
INV-104609,84994.0,Desk Lamp,2,38.95,2024-09-07 15:23:01.641727,Spain,77.9
INV-104610,20748.0,Backpack,5,42.69,2026-03-31 09:59:14.641727,India,213.45
INV-104611,50845.0,T-Shirt,4,11.2,2024-10-03 03:07:57.641727,India,44.8
INV-104612,72256.0,Smartphone,2,877.4,2025-07-27 11:06:30.641727,United States,1754.8
INV-104613,47709.0,Jeans,7,50.12,2026-02-02 01:59:06.641727,India,350.84
INV-104614,70060.0,T-Shirt,7,30.22,2025-06-21 11:19:40.641727,Spain,211.54
INV-104615,67218.0,T-Shirt,5,25.03,2024-09-11 15:57:14.641727,United States,125.15
INV-104616,43366.0,Casual Sneakers,1,128.59,2025-12-26 05:47:57.641727,United Kingdom,128.59
INV-104617,19011.0,Bluetooth Headphones,2,112.82,2024-05-01 06:28:33.641727,Spain,225.64
INV-104619,84338.0,Jacket,7,171.45,2024-10-19 00:46:24.641727,United States,1200.1499999999999
INV-104620,90522.0,Formal Shirt,3,47.76,2025-07-19 02:10:49.641727,France,143.28
INV-104621,36983.0,Sports Watch,1,334.81,2025-03-24 11:48:39.641727,United Kingdom,334.81
INV-104622,38454.0,Smartphone,5,880.44,2025-05-28 02:50:01.641727,Germany,4402.200000000001
INV-104623,39109.0,Backpack,7,18.48,2025-01-11 12:29:50.641727,Canada,129.36
INV-104624,12798.0,Casual Sneakers,4,111.37,2025-04-28 19:14:22.641727,United Kingdom,445.48
INV-104625,25273.0,Smartphone,4,499.05,2026-02-19 19:44:35.641727,Netherlands,1996.2
INV-104626,37747.0,Backpack,2,57.01,2025-12-01 23:05:08.641727,United Kingdom,114.02
INV-104627,98862.0,T-Shirt,7,11.01,2025-02-07 05:53:31.641727,Australia,77.07
INV-104628,28424.0,Formal Shirt,1,21.38,2026-02-23 19:47:39.641727,Germany,21.38
INV-104629,55702.0,Formal Shirt,7,20.91,2026-01-16 16:40:40.641727,Canada,146.37
INV-104630,59252.0,T-Shirt,2,12.27,2025-07-09 15:11:23.641727,Italy,24.54
INV-104631,42381.0,Jeans,1,26.39,2025-06-15 18:58:09.641727,Australia,26.39
INV-104632,92686.0,T-Shirt,3,11.57,2024-05-03 16:32:02.641727,France,34.71
INV-104633,18390.0,T-Shirt,1,23.1,2025-04-25 07:08:20.641727,Germany,23.1
INV-104634,88329.0,Smartphone,1,630.26,2024-09-09 22:04:00.641727,United Kingdom,630.26
INV-104635,76934.0,Running Shoes,2,177.59,2024-08-02 15:06:07.641727,France,355.18
INV-104636,37524.0,T-Shirt,5,29.83,2025-12-25 06:44:14.641727,France,149.14999999999998
INV-104637,79094.0,Laptop,6,793.55,2024-10-22 12:57:13.641727,Netherlands,4761.299999999999
INV-104638,48573.0,Casual Sneakers,2,84.59,2025-06-30 23:14:39.641727,United Kingdom,169.18
INV-104639,97358.0,Formal Shirt,5,45.86,2025-12-31 17:14:11.641727,France,229.3
INV-104640,13288.0,Formal Shirt,3,41.73,2025-06-18 03:09:29.641727,Germany,125.19
INV-104641,12676.0,Running Shoes,4,116.95,2025-10-29 01:19:30.641727,Netherlands,467.8
INV-104642,58974.0,Jacket,3,167.18,2025-10-25 12:06:36.641727,Spain,501.54
INV-104643,93830.0,Running Shoes,7,135.11,2025-02-28 07:19:55.641727,United States,945.7700000000001
INV-104644,15703.0,T-Shirt,4,17.64,2026-02-09 13:56:00.641727,France,70.56
INV-104645,80012.0,Desk Lamp,4,58.19,2026-01-31 06:32:34.641727,Germany,232.76
INV-104646,94473.0,Sunglasses,7,45.4,2024-12-10 05:31:15.641727,Italy,317.8
INV-104647,53773.0,Formal Shirt,5,70.13,2025-11-26 16:29:08.641727,Canada,350.65
INV-104648,88023.0,T-Shirt,2,34.04,2024-08-19 07:25:08.641727,United States,68.08
INV-104649,78123.0,Jeans,2,45.63,2024-06-28 12:11:32.641727,United States,91.26
INV-104650,29276.0,Backpack,3,74.5,2025-04-29 14:27:53.641727,Spain,223.5
INV-104651,86875.0,Coffee Maker,1,152.01,2025-06-24 00:22:37.641727,Canada,152.01
INV-104653,11132.0,Casual Sneakers,4,53.34,2025-11-11 20:12:27.641727,Germany,213.36
INV-104654,61121.0,Jeans,1,80.03,2025-01-18 01:22:55.641727,United States,80.03
INV-104655,68893.0,Backpack,3,47.34,2025-11-18 18:39:49.641727,Italy,142.02
INV-104656,82121.0,Backpack,6,32.98,2026-01-26 05:26:56.641727,United Kingdom,197.88
INV-104657,79414.0,Casual Sneakers,7,104.53,2024-06-13 08:46:19.641727,Canada,731.71
INV-104658,52808.0,Bluetooth Headphones,7,89.62,2025-03-01 14:42:19.641727,Spain,627.34
INV-104659,36908.0,Casual Sneakers,7,53.32,2024-09-18 15:39:44.641727,Canada,373.24
INV-104660,27259.0,Laptop,5,2467.35,2025-07-30 22:05:23.641727,India,12336.75
INV-104661,18010.0,Sunglasses,7,40.69,2025-02-03 04:55:24.641727,Germany,284.83
INV-104662,67585.0,Jeans,7,60.77,2024-10-30 06:19:15.641727,Spain,425.39000000000004
INV-104663,96378.0,Running Shoes,5,138.41,2024-10-08 09:03:05.641727,Spain,692.05
INV-104664,17225.0,Bluetooth Headphones,3,49.39,2024-12-22 15:31:28.641727,Canada,148.17000000000002
INV-104665,73243.0,Jeans,7,76.76,2024-06-26 05:04:15.641727,France,537.32
INV-104666,62612.0,Coffee Maker,3,127.24,2024-06-23 00:41:39.641727,United Kingdom,381.71999999999997
INV-104667,25469.0,T-Shirt,2,21.33,2025-07-10 17:03:29.641727,India,42.66
INV-104668,29143.0,Backpack,1,56.04,2026-02-24 22:09:48.641727,United Kingdom,56.04
